youtubeID,shot,concept,start,end,concepts,probability
Y1ThB3-24BE,shot_94,1976,209.399994,214.559998,#car/#ground_vehicles/#vehicle/#outdoor/#sports_car,212.199997
sAnSvd2Lt5Y,shot_98,7363,577.119995,584.840027,#car/#road/#ground_vehicles/#vehicle/#vegetation,579.280029
aiRgiivuK5E,shot_22,12285,199.880005,206.039993,#car/#vehicle/#taxi_cab/#ground_vehicles/#minivan,202.320007
WZZ9uccZ370,shot_1161,18722,6151.865723,6167.361328,#car/#text/#ground_vehicles/#vehicle/#man_made_thing,6164.278320
7-MtpmokxPs,shot_73,82262,806.533325,813.233337,#vehicle/#car/#ground_vehicles/#eukaryotic_organism/#man_made_thing,808.700012
7MYjn4-1ssY,shot_200,36750,1674.479980,1686.640015,#outdoor/#car/#car_racing/#ground_vehicles/#vehicle,1679.160034
XKy76I4848w,shot_40,24279,518.985107,524.423889,#sports_car/#car_racing/#vehicle/#car/#ground_vehicles,523.189331
qH40OVMWgdU,shot_43,10957,241.199997,250.119995,#vehicle/#ground_vehicles/#car/#van/#eukaryotic_organism,242.639999
7hDj9FZ1PnU,shot_20,45881,154.833328,171.266663,#vehicle/#ground_vehicles/#outdoor/#car/#emergency_vehicles,167.866669
yLWp-d2qFG8,shot_66,8544,421.119995,426.959991,#car/#vehicle/#ground_vehicles/#road/#outdoor,424.160004
_IvF4X658hY,shot_66,87279,162.120285,167.542374,#ground_vehicles/#car/#vehicle/#outdoor/#road,164.622787
nCjrhwym7r0,shot_22,76192,276.317719,285.660370,#ground_vehicles/#car/#exiting_a_vehicle/#sports_car/#car_racing,283.616669
9N1iw5Vdim8,shot_34,69943,161.628128,171.070908,#car/#vehicle/#outdoor/#ground_vehicles/#primate,170.970795
FEmG0gSUBhQ,shot_4,71303,24.557867,47.313934,#ground_vehicles/#car/#vehicle/#primate/#person,38.138100
JgJnDChqYh0,shot_92,7933,447.600006,457.000000,#exiting_a_vehicle/#car/#ground_vehicles/#vehicle/#outdoor,447.679993
hOh_gVzvb8g,shot_12,99777,143.409927,149.549393,#vehicle/#car/#outdoor/#ground_vehicles/#exiting_a_vehicle,148.214737
eaOfgevPphk,shot_129,73784,1048.422363,1059.975586,#sports_car/#ground_vehicles/#vehicle/#car/#outdoor,1051.133423
aiRgiivuK5E,shot_25,12288,226.759995,241.119995,#ground_vehicles/#car/#vehicle/#outdoor/#sports_car,227.279999
qFTfwPTPuSo,shot_27,6909,118.040001,125.040001,#vehicle/#ground_vehicles/#car/#exiting_a_vehicle/#outdoor,121.559998
WZZ9uccZ370,shot_857,18418,4480.436035,4486.001465,#vehicle/#ground_vehicles/#car_racing/#car/#outdoor,4485.520996
o9fUF0Mby68,shot_29,7251,677.810486,685.718384,#vehicle/#car/#ground_vehicles/#outdoor/#man_made_thing,681.514160
JgJnDChqYh0,shot_2,7843,18.760000,28.080000,#vehicle/#ground_vehicles/#car/#exiting_car/#traffic,25.280001
xtUwF5dlBCw,shot_119,74111,364.239990,370.359985,#vehicle/#ground_vehicles/#car/#outdoor/#eukaryotic_organism,365.160004
FEmG0gSUBhQ,shot_107,71406,790.990173,802.501709,#vehicle/#ground_vehicles/#car/#driver/#sports_car,792.291504
Ds3tnfJZdaE,shot_57,107128,218.300003,227.500000,#vehicle/#car/#ground_vehicles/#outdoor/#exiting_car,218.500000
Bqwok5-ehbA,shot_632,102042,2120.827148,2139.845947,#vehicle/#ground_vehicles/#car/#outdoor/#exiting_a_vehicle,2138.761719
1zLAwhPf9XQ,shot_14,4838,471.700012,477.366669,#vehicle/#ground_vehicles/#text/#car/#outdoor,477.233337
9pBQSczLLaw,shot_30,20975,60.493767,66.733330,#car/#ground_vehicles/#vehicle/#outdoor/#text,66.099365
-Tzc7SBkcV4,shot_10,115622,50.150101,60.160099,#car/#ground_vehicles/#vehicle/#minivan/#outdoor,53.253201
NLmt_VmPwKE,shot_55,100705,93.051292,107.816040,#outdoor/#vehicle/#car/#exiting_a_vehicle/#ground_vehicles,95.512085
L_bLkjBb5co,shot_53,4952,321.087433,326.392731,#vehicle/#ground_vehicles/#car/#outdoor/#road,324.290619
5TtbA5ckQvE,shot_30,4764,89.639999,97.160004,#vehicle/#ground_vehicles/#sports_car/#car/#text,96.959999
j8gxkJjFYjs,shot_8,86269,37.560001,53.959999,#ground_vehicles/#car/#vehicle/#eukaryotic_organism/#person,40.160000
lQKetQkUkxY,shot_49,88237,251.839996,257.959991,#vehicle/#car/#ground_vehicles/#exiting_a_vehicle/#outdoor,255.639999
eb1p3GavrwE,shot_43,83060,185.080002,191.520004,#vehicle/#car/#ground_vehicles/#sports_car/#outdoor,186.520004
s4OHbRLYdnQ,shot_34,22578,835.134277,840.506348,#car/#vehicle/#ground_vehicles/#car_racing/#sports_car,839.939087
VxvAkUupnKw,shot_8,72561,33.575207,62.187126,#vehicle/#car/#ground_vehicles/#exiting_a_vehicle/#outdoor,58.933876
UaZGro6_bdY,shot_65,89990,596.400024,607.440002,#text/#vehicle/#car/#ground_vehicles/#outdoor,600.719971
Fv_cgoOVLGE,shot_12,5627,84.519997,99.879997,#vehicle/#ground_vehicles/#car/#outdoor/#sports_car,94.120003
xIAYu3rqm5Q,shot_25,75790,165.399994,177.039993,#vehicle/#ground_vehicles/#car/#primate/#outdoor,167.320007
0JXDcJQqZrA,shot_445,103725,1529.486328,1536.284790,#ground_vehicles/#vehicle/#car/#outdoor/#vegetation,1530.987793
Lg51cjS0gcQ,shot_253,24040,1233.665771,1242.074219,#vehicle/#car/#ground_vehicles/#text/#yasser_arafat,1236.802246
gRltOXgPmlo,shot_391,97928,1800.199951,1810.359985,#ground_vehicles/#car/#vehicle/#text/#outdoor,1808.839966
jFIjOPFYBeE,shot_58,43116,138.054581,143.351547,#car/#ground_vehicles/#vehicle/#outdoor/#text,143.143005
gRltOXgPmlo,shot_384,97921,1773.520020,1778.680054,#outdoor/#car/#ground_vehicles/#car_racing/#vehicle,1777.680054
jgQJjrqts0k,shot_15,114586,105.000000,112.000000,#car/#ground_vehicles/#vehicle/#minivan/#van,105.000000
7MYjn4-1ssY,shot_218,36768,1947.000000,1952.640015,#vehicle/#car/#person/#outdoor/#car_racing,1948.920044
sQ4_PHczmgE,shot_15,68980,42.560001,49.759998,#vehicle/#ground_vehicles/#car/#outdoor/#sports_car,43.040001
3fnTZKvX5jg,shot_367,77301,1053.844482,1059.183105,#car_racing/#sports_car/#car/#text/#vehicle,1058.182129
vZD8rfF0-n8,shot_73,94752,386.586212,393.426361,#vehicle/#ground_vehicles/#car/#road/#outdoor,386.986603
ba5jYCusma8,shot_179,85348,642.359985,647.880005,#vehicle/#ground_vehicles/#outdoor/#car/#road,647.119995
Pity7DWu2ow,shot_3,11881,9.976633,15.348667,#ground_vehicles/#exiting_a_vehicle/#outdoor/#car/#vehicle,10.744067
A__FwwWGR2I,shot_57,110564,1181.430298,1198.071899,#vehicle/#car/#ground_vehicles/#eukaryotic_organism/#man_made_thing,1196.778931
tjI8_hKZMFg,shot_11,3813,361.299988,370.033325,#ground_vehicles/#car/#vehicle/#outdoor/#driver,363.200012
A__FwwWGR2I,shot_53,110560,1080.954834,1103.102051,#vehicle/#car/#ground_vehicles/#driver/#eukaryotic_organism,1092.674927
j8gxkJjFYjs,shot_44,86305,183.000000,204.639999,#vehicle/#ground_vehicles/#car/#outdoor/#eukaryotic_organism,194.479996
VxvAkUupnKw,shot_22,72575,375.291595,397.939209,#vehicle/#car/#ground_vehicles/#driver/#exiting_a_vehicle,394.268860
mArW3_iW6UM,shot_171,6666,754.687256,759.925842,#vehicle/#ground_vehicles/#car/#minivan/#exiting_a_vehicle,757.423340
nCjrhwym7r0,shot_4,76174,83.625206,102.477371,#car/#ground_vehicles/#vehicle/#primate/#outdoor,84.459373
Oxk_SzH49-A,shot_2,80126,25.400000,31.766666,#outdoor/#car/#ground_vehicles/#vehicle/#text,30.233334
YfqSBwGfmFs,shot_25,73581,217.600006,223.966660,#vehicle/#ground_vehicles/#outdoor/#car/#traffic,219.199997
vW-hVj39MUM,shot_10,10587,65.607208,72.781044,#vehicle/#ground_vehicles/#car/#outdoor/#man_made_thing,66.858459
ottkHgfhm1U,shot_2,96007,18.160000,30.480000,#car/#person/#exiting_a_vehicle/#ground_vehicles/#eukaryotic_organism,24.559999
DHDAOQf7tmE,shot_20,87911,795.728271,807.973816,#vehicle/#car/#ground_vehicles/#text/#outdoor,795.828369
XS_UHZe3D2M,shot_5,100496,17.250566,27.827801,#vehicle/#ground_vehicles/#outdoor/#car/#pickup_truck,27.627600
WFq2qri88i0,shot_3,110675,214.766663,226.300003,#vehicle/#ground_vehicles/#car/#outdoor/#text,226.000000
6dFzgsq49R8,shot_23,20622,99.724625,106.356247,#car/#car_crash/#car_racing/#vehicle/#outdoor,105.897461
7b6xfxpSnvM,shot_65,97221,802.134644,809.975830,#vehicle/#car/#ground_vehicles/#outdoor/#yasser_arafat,805.471313
mArW3_iW6UM,shot_53,6548,228.361465,234.701126,#vehicle/#ground_vehicles/#car/#outdoor/#construction_vehicles,232.732498
L_bLkjBb5co,shot_54,4953,326.392731,335.268280,#vehicle/#ground_vehicles/#car/#outdoor/#road,329.495819
dKT2lw71wbs,shot_423,35033,5250.879883,5258.359863,#exiting_car/#ground_vehicles/#vehicle/#pickup_truck/#truck,5254.919922
U9vO30n_Hq0,shot_11,77379,57.624290,63.863865,#vehicle/#car/#ground_vehicles/#outdoor/#man_made_thing,58.858860
3d6pumDP0z8,shot_1,77662,38.480000,61.279999,#ground_vehicles/#car/#vehicle/#eukaryotic_organism/#outdoor,42.279999
hOh_gVzvb8g,shot_8,99773,87.020264,101.201103,#exiting_a_vehicle/#vehicle/#car/#primate/#ground_vehicles,89.322571
mArW3_iW6UM,shot_165,6660,704.270203,717.750366,#ground_vehicles/#vehicle/#car/#exiting_a_vehicle/#outdoor,713.012329
xtUwF5dlBCw,shot_20,74012,64.879997,70.360001,#vehicle/#ground_vehicles/#text/#car/#outdoor,69.559998
C_E3bSFi8lI,shot_61,531,129.240005,147.600006,#car_racing/#sports_car/#vehicle/#car/#outdoor,146.520004
UaZGro6_bdY,shot_31,89956,176.639999,191.559998,#ground_vehicles/#car/#vehicle/#driver/#construction_vehicles,185.759995
gRltOXgPmlo,shot_438,97975,1974.040039,1985.319946,#ground_vehicles/#vehicle/#outdoor/#car/#truck,1980.160034
9N1iw5Vdim8,shot_8,69917,19.052366,35.602234,#outdoor/#car/#vehicle/#ground_vehicles/#eukaryotic_organism,32.032001
L_bLkjBb5co,shot_26,4925,147.313828,152.886063,#ground_vehicles/#vehicle/#outdoor/#car/#road,150.517029
iV0vtS2ADEI,shot_60,88152,448.320007,453.440002,#ground_vehicles/#car/#vehicle/#outdoor/#exiting_a_vehicle,448.480011
4W-Tk43F3TU,shot_34,96625,131.631500,138.171371,#ground_vehicles/#car/#vehicle/#outdoor/#construction_vehicles,135.101639
T-woxJS-0vw,shot_60,43944,525.057861,531.097229,#car/#ground_vehicles/#outdoor/#vehicle/#car_racing,529.829285
q3YPTkBRaOk,shot_80,83979,431.640015,439.200012,#sports_car/#ground_vehicles/#car/#car_racing/#vehicle,435.119995
S6IqWLIQc9E,shot_26,94879,617.633362,627.799988,#vehicle/#car/#outdoor/#ground_vehicles/#construction_vehicles,621.700012
JNVCdL908ko,shot_65,72402,279.821198,285.785492,#vehicle/#ground_vehicles/#car/#minivan/#van,283.700073
gxeKvpC9oXk,shot_48,35791,236.733337,247.766663,#vehicle/#car/#ground_vehicles/#outdoor/#yasser_arafat,244.100006
QcpL3ZHDYRA,shot_184,95619,517.149963,536.002136,#vehicle/#ground_vehicles/#outdoor/#car/#exiting_a_vehicle,522.355164
-Tzc7SBkcV4,shot_5,115617,21.087732,26.092733,#ground_vehicles/#car/#outdoor/#vehicle/#minivan,21.221201
OwvYlyYnpYs,shot_75,95702,532.131592,542.675476,#vehicle/#ground_vehicles/#outdoor/#car/#emergency_vehicles,533.266052
lFrxy2NCHcA,shot_10,108950,30.333332,35.666668,#car/#ground_vehicles/#vehicle/#outdoor/#eukaryotic_organism,33.066666
n2hpMII8aIY,shot_182,88733,412.578827,417.850769,#ground_vehicles/#vehicle/#car/#outdoor/#daytime_outdoor,417.116699
g-DnQgLt6ok,shot_216,67823,488.333344,495.399994,#outdoor/#vehicle/#traffic/#car/#ground_vehicles,489.466675
I8TRN_gj3Qg,shot_29,113090,379.440002,386.160004,#vehicle/#ground_vehicles/#car/#yasser_arafat/#outdoor,380.279999
DHhNOOewbhM,shot_94,35923,848.180664,856.622437,#car_racing/#sports_car/#vehicle/#outdoor/#car,850.449585
Bqwok5-ehbA,shot_684,102094,2383.839844,2395.935303,#vehicle/#ground_vehicles/#outdoor/#car/#minivan,2390.513184
fVWbeOa2Ow8,shot_115,7536,605.119995,610.280029,#ground_vehicles/#vehicle/#car/#minivan/#outdoor,606.080017
tjRro-aHbRI,shot_77,1854,863.666687,871.833313,#vehicle/#car_racing/#ground_vehicles/#car/#emergency_vehicles,868.166687
7RQ0WdQpA4Y,shot_54,86414,81.239998,87.080002,#sports_car/#ground_vehicles/#vehicle/#car/#outdoor,86.519997
VxvAkUupnKw,shot_56,72609,664.705688,683.224182,#car/#ground_vehicles/#vehicle/#sports_car/#construction_vehicles,664.705688
VtVA1dqU-Wk,shot_4,82877,55.066666,61.033333,#car/#outdoor/#vehicle/#ground_vehicles/#text,60.099998
YNu8JXb1nL0,shot_28,109512,252.160004,261.480011,#vehicle/#ground_vehicles/#car/#exiting_a_vehicle/#outdoor,260.920013
0JXDcJQqZrA,shot_332,103612,1128.210449,1138.428955,#ground_vehicles/#vehicle/#car/#construction_vehicles/#outdoor,1134.216431
0DlhPeeW2BA,shot_2,3561,7.140467,12.212200,#vehicle/#ground_vehicles/#outdoor/#car/#road,8.274933
L_bLkjBb5co,shot_19,4918,110.777336,116.549767,#vehicle/#ground_vehicles/#car/#outdoor/#road,111.978531
wzAIHrfXK2s,shot_6,93313,37.704334,49.482765,#ground_vehicles/#vehicle/#car/#outdoor/#road,44.911533
zWm_DNvO2gc,shot_2,90602,1.568233,9.142467,#outdoor/#ground_vehicles/#car/#vehicle/#yasser_arafat,8.408400
ewM_0Y29XLM,shot_17,113310,431.898132,442.041595,#vehicle/#car/#outdoor/#ground_vehicles/#primate,440.606842
XuHIemMF4kY,shot_330,102681,993.659363,999.707031,#vehicle/#exiting_a_vehicle/#ground_vehicles/#construction_vehicles/#car,994.618652
jgQJjrqts0k,shot_6,114577,42.000000,49.000000,#car/#vehicle/#ground_vehicles/#text/#yasser_arafat,44.000000
FEmG0gSUBhQ,shot_115,71414,849.415222,855.721558,#sports_car/#ground_vehicles/#car/#vehicle/#car_racing,853.552673
4ZD9qNNCS9U,shot_1,93781,24.124100,42.876167,#car/#vehicle/#ground_vehicles/#exiting_a_vehicle/#primate,33.633598
MBiX7dVQsL8,shot_22,107577,253.033340,263.200012,#vehicle/#ground_vehicles/#car/#text/#man_made_thing,256.566681
Sh_8zMVlNVM,shot_137,108809,527.401855,535.076233,#car/#ground_vehicles/#car_racing/#sports_car/#primate,527.818970
iA-yTbUyPcc,shot_46,4100,299.265625,305.271637,#vehicle/#ground_vehicles/#car/#outdoor/#exiting_a_vehicle,303.036072
MsVZyk6H-SU,shot_168,8955,494.679993,500.799988,#vehicle/#car/#ground_vehicles/#outdoor/#road,499.559998
Pity7DWu2ow,shot_41,11919,145.478668,151.117630,#ground_vehicles/#vehicle/#outdoor/#car/#yasser_arafat,147.080261
neBDe2N0IbQ,shot_19,73984,1090.657349,1104.371094,#vehicle/#ground_vehicles/#outdoor/#car/#motorcycle,1101.334717
iV0vtS2ADEI,shot_56,88148,397.920013,406.040009,#ground_vehicles/#vehicle/#car/#text/#eukaryotic_organism,400.959991
NLmt_VmPwKE,shot_81,100731,228.937042,234.567673,#car/#vehicle/#ground_vehicles/#outdoor/#exiting_a_vehicle,233.691788
sAnSvd2Lt5Y,shot_8,7273,54.840000,61.200001,#ground_vehicles/#vehicle/#car/#outdoor/#eukaryotic_organism,58.000000
WZZ9uccZ370,shot_406,17967,2099.337158,2114.832764,#text/#car/#ground_vehicles/#vehicle/#man_made_thing,2111.148926
9PHEEbnwycg,shot_82,92973,523.356140,528.761597,#vehicle/#car/#ground_vehicles/#outdoor/#eukaryotic_organism,525.391541
MBiX7dVQsL8,shot_18,107573,185.800003,194.966660,#car/#vehicle/#ground_vehicles/#yasser_arafat/#outdoor,186.166672
gRltOXgPmlo,shot_168,97705,727.280029,734.000000,#outdoor/#ground_vehicles/#car/#vehicle/#man_made_thing,731.119995
o2kyozK9GII,shot_37,89721,206.372833,212.745865,#vehicle/#outdoor/#car/#ground_vehicles/#exiting_a_vehicle,207.574036
WOZqD48yVNo,shot_18,21059,164.097260,169.169006,#car_racing/#sports_car/#car/#vehicle/#ground_vehicles,164.497665
S6IqWLIQc9E,shot_8,94861,6.466667,12.133333,#vehicle/#ground_vehicles/#car/#road/#outdoor,9.600000
mArW3_iW6UM,shot_5,6500,14.381033,26.593233,#ground_vehicles/#vehicle/#car/#outdoor/#primate,23.656967
vZD8rfF0-n8,shot_36,94715,117.417297,124.224098,#vehicle/#car/#exiting_a_vehicle/#ground_vehicles/#outdoor,119.018898
Sh_8zMVlNVM,shot_90,108762,298.840210,305.221588,#car/#outdoor/#sports_car/#vehicle/#ground_vehicles,303.845215
o2HXdbVo7PA,shot_30,39266,150.016541,155.054901,#vehicle/#car/#outdoor/#ground_vehicles/#sports_car,152.018539
3idy1bFtlD8,shot_0,96146,0.000000,23.189833,#car/#ground_vehicles/#vehicle/#exiting_a_vehicle/#outdoor,0.375375
0mu9Ie5FF1M,shot_26,9894,75.508766,80.647232,#ground_vehicles/#vehicle/#car/#outdoor/#exiting_a_vehicle,77.577499
3Qf6CfMhSwo,shot_151,1183,494.160004,499.359985,#outdoor/#car/#ground_vehicles/#text/#vehicle,495.559998
FEmG0gSUBhQ,shot_114,71413,843.409241,849.415222,#vehicle/#outdoor/#car/#ground_vehicles/#sports_car,845.544678
dMJCxAlifZE,shot_1020,27272,5055.640137,5064.479980,#vehicle/#truck/#ground_vehicles/#pickup_truck/#van,5055.879883
6dFzgsq49R8,shot_50,20649,254.921326,264.180573,#car_racing/#vehicle/#car/#outdoor/#ground_vehicles,255.421829
mcCiX6y35Gs,shot_17,12215,92.000000,98.320000,#ground_vehicles/#vehicle/#outdoor/#car/#vegetation,97.239998
gw96dizsgR4,shot_81,83241,336.880005,342.239990,#car/#outdoor/#vehicle/#ground_vehicles/#car_racing,339.279999
HSMjMf9FvH4,shot_98,107433,686.185486,694.326965,#vehicle/#car/#ground_vehicles/#outdoor/#pickup_truck,686.318970
ZK0kihsn6FI,shot_6,114267,56.256199,61.528133,#car/#ground_vehicles/#exiting_a_vehicle/#vehicle/#outdoor,60.293568
9CjOlhIBN_8,shot_5,11582,9.880000,17.680000,#ground_vehicles/#vehicle/#car/#truck/#van,12.960000
E5212DpjraA,shot_22,6764,104.854752,118.993874,#vehicle/#ground_vehicles/#exiting_a_vehicle/#car/#outdoor,115.657211
WOZqD48yVNo,shot_57,21098,483.883392,491.424255,#vehicle/#ground_vehicles/#sports_car/#car/#car_racing,488.488007
PV3d4txtdkk,shot_29,88476,265.200012,272.040009,#vehicle/#ground_vehicles/#car/#construction_vehicles/#outdoor,269.920013
_EvgxIyI-6A,shot_36,104809,431.230804,436.402618,#vehicle/#car/#ground_vehicles/#exiting_a_vehicle/#yasser_arafat,431.564453
mcCiX6y35Gs,shot_49,12247,233.679993,239.320007,#car/#ground_vehicles/#car_racing/#vehicle/#outdoor,236.440002
qPyKVkSDLbU,shot_86,30305,728.559998,751.039978,#vehicle/#outdoor/#exiting_car/#car/#ground_vehicles,733.039978
075jHElR8XU,shot_88,2446,292.359985,300.359985,#vehicle/#ground_vehicles/#car/#outdoor/#construction_vehicles,293.160004
dPV_939p4_8,shot_141,22949,1739.906616,1751.484863,#car/#ground_vehicles/#vehicle/#text/#sports_car,1751.284668
0mu9Ie5FF1M,shot_112,9980,388.621582,395.695312,#vehicle/#exiting_a_vehicle/#car/#ground_vehicles/#eukaryotic_organism,392.091705
JgJnDChqYh0,shot_66,7907,275.839996,283.359985,#vehicle/#ground_vehicles/#car/#outdoor/#road,282.079987
1D8oLaCgfL8,shot_96,76546,375.375000,381.381012,#road/#ground_vehicles/#vehicle/#car/#outdoor,378.878510
bO9EONHl9fI,shot_35,75150,124.533333,142.199997,#outdoor/#ground_vehicles/#vehicle/#car/#person,130.133331
vpV3xYGqh9k,shot_105,104019,180.805618,188.229706,#ground_vehicles/#vehicle/#outdoor/#car/#daytime_outdoor,185.310120
S2VBJ81q0dQ,shot_27,72709,109.239998,118.839996,#outdoor/#car/#ground_vehicles/#vehicle/#road,118.639999
WZZ9uccZ370,shot_1278,18839,6889.522461,6896.169434,#ground_vehicles/#vehicle/#outdoor/#car/#emergency_vehicles,6896.129395
W--J-GRFA-Y,shot_0,91089,0.000000,10.443767,#vehicle/#driver/#ground_vehicles/#car/#outdoor,7.207200
g_RkhbF2CVg,shot_36,109330,167.792618,175.258423,#ground_vehicles/#vehicle/#outdoor/#car/#minivan,169.794632
5tfKnDsB0YM,shot_8,109898,163.913757,175.383545,#ground_vehicles/#vehicle/#car/#outdoor/#minivan,166.040878
4IzswCEPBdI,shot_183,87888,785.743286,796.212097,#outdoor/#car/#vehicle/#car_racing/#ground_vehicles,788.913147
pmEIZs6xU2g,shot_162,10222,496.040009,505.040009,#car/#ground_vehicles/#vehicle/#outdoor/#car_racing,497.480011
O3ZgPaJWw-U,shot_216,87109,873.708313,884.916687,#car/#outdoor/#daytime_outdoor/#car_racing/#vehicle,881.708313
ofYUM5q8Yn8,shot_16,84375,347.640015,352.640015,#outdoor/#vehicle/#car/#ground_vehicles/#road,348.519989
kFFSu9MIXSE,shot_4,20226,91.366669,103.433334,#outdoor/#car/#ground_vehicles/#text/#vehicle,91.599998
MsVZyk6H-SU,shot_47,8834,73.519997,78.720001,#ground_vehicles/#vehicle/#car/#outdoor/#text,74.480003
Oxk_SzH49-A,shot_53,80177,429.399994,439.366669,#driver/#vehicle/#car/#ground_vehicles/#outdoor,433.399994
HSMjMf9FvH4,shot_103,107438,725.624878,738.304260,#vehicle/#car/#outdoor/#ground_vehicles/#exiting_car,731.230530
7MSY-Cq3l58,shot_56,3982,241.919998,247.720001,#vehicle/#ground_vehicles/#car/#outdoor/#eukaryotic_organism,245.199997
gXgvAf43Knk,shot_1,113495,23.490133,32.999634,#vehicle/#car/#outdoor/#ground_vehicles/#primate,32.832802
dC_gI9i81jg,shot_11,17543,292.200012,312.399994,#vehicle/#text/#ground_vehicles/#car/#car_racing,303.433319
erB8Ov5M2rE,shot_99,3220,418.718292,423.756653,#car/#ground_vehicles/#outdoor/#vehicle/#eukaryotic_organism,423.456360
Z3_uDc0X0K0,shot_100,10791,505.738556,514.981140,#car/#vehicle/#ground_vehicles/#text/#outdoor,510.510010
GqA8R8bD9OI,shot_346,9329,782.559998,789.440002,#outdoor/#car/#ground_vehicles/#vehicle/#eukaryotic_organism,782.840027
tjRro-aHbRI,shot_69,1846,791.433350,797.866638,#vehicle/#car/#ground_vehicles/#exiting_a_vehicle/#van,794.400024
JgJnDChqYh0,shot_71,7912,319.480011,328.320007,#car_racing/#sports_car/#vehicle/#ground_vehicles/#car,322.880005
jCfb-IUK2qQ,shot_9,93290,132.966171,137.971161,#car/#vehicle/#ground_vehicles/#outdoor/#yasser_arafat,137.170364
yLWp-d2qFG8,shot_1,8479,8.960000,37.759998,#ground_vehicles/#car/#outdoor/#vehicle/#person,23.360001
gw1ak4LqQTA,shot_35,70268,461.694580,469.969513,#ground_vehicles/#road/#vehicle/#outdoor/#car,463.696564
BtwWUTSailQ,shot_30,76385,352.119995,371.119995,#vehicle/#car/#ground_vehicles/#exiting_a_vehicle/#outdoor,356.200012
-Tzc7SBkcV4,shot_62,115674,408.474731,418.851776,#ground_vehicles/#vehicle/#car/#outdoor/#eukaryotic_organism,417.083344
oRiGKtwoAG0,shot_25,96802,161.060898,180.179993,#car/#sports_car/#vehicle/#ground_vehicles/#outdoor,177.477295
JgJnDChqYh0,shot_75,7916,358.679993,366.679993,#car/#outdoor/#vehicle/#car_racing/#highway,365.600006
_IvF4X658hY,shot_141,87354,380.922211,386.552826,#ground_vehicles/#car/#vehicle/#outdoor/#road,384.926208
VfbJYWrXS9I,shot_19,90592,133.300003,140.066666,#outdoor/#ground_vehicles/#vehicle/#car/#nighttime,136.500000
tjRro-aHbRI,shot_76,1853,858.133362,863.666687,#vehicle/#car/#ground_vehicles/#yasser_arafat/#outdoor,859.766663
MBiX7dVQsL8,shot_46,107601,624.566650,635.433350,#car/#vehicle/#ground_vehicles/#outdoor/#yasser_arafat,627.933350
